component,N,B,mean_ms,std_ms
T_quant,99,4,3.6626826354768127,0.11496832849651248
T_quant,100,1,2.2858632949646562,0.05437765691622024
T_quant,100,2,2.500925448257476,0.07961550861083262
T_quant,100,4,3.64515153109096,0.08351503549586273
T_quant,101,1,2.279009072808549,0.030674909571799254
T_quant,101,2,2.4841627082787454,0.030784905692585095
T_quant,101,4,3.688598518492654,0.0950881452837991
T_quant,102,1,2.2880373743828386,0.057010666799280345
T_quant,102,2,2.4953784712124616,0.044654973107018756
T_quant,102,4,3.6930568737443537,0.08580976018437622
T_quant,103,1,2.3029657767619938,0.07134798162763105
T_quant,103,2,2.5065853644628078,0.06629275605982937
T_quant,103,4,3.722364683635533,0.11224377836043119
T_quant,104,1,2.279749005101621,0.01686167328988024
T_quant,104,2,2.5092484848573804,0.05936639799310335
T_quant,104,4,3.7734181829728186,0.13312753988484952
T_quant,105,1,2.291483060689643,0.048567510588231916
T_quant,105,2,2.503343374701217,0.0402273701141798
T_quant,105,4,3.7976133171468973,0.13021300753607348
T_quant,106,1,2.2908688115421683,0.0468490706084941
T_quant,106,2,2.5117048469837755,0.052907513076535816
T_quant,106,4,3.7878087314311415,0.11970819244774941
T_quant,107,1,2.3035537567920983,0.05611406323447113
T_quant,107,2,2.5103390216827393,0.0314285193896285
T_quant,107,4,3.7398669763933867,0.07409391146648832
T_quant,108,1,2.304555050795898,0.056581760854340385
T_quant,108,2,2.518564403289929,0.04010473746720293
T_quant,108,4,3.7629885808564723,0.08369204478895424
T_quant,109,1,2.305524031398818,0.04913140672561896
T_quant,109,2,2.5209873518906534,0.0403603149180387
T_quant,109,4,3.803761920426041,0.10202611852002648
T_quant,110,1,2.300384066766128,0.029563426835887974
T_quant,110,2,2.53100675647147,0.05863045883670199
T_quant,110,4,3.8103539834264666,0.08994806327845115
T_quant,111,1,2.303841405082494,0.030469801796096846
T_quant,111,2,2.536687516840175,0.06174445858782304
T_quant,111,4,3.8819951564073563,0.18684510329020887
T_quant,112,1,2.3001737939193845,0.028471663459795557
T_quant,112,2,2.5335613498464227,0.030406490404636402
T_quant,112,4,3.847632793476805,0.10120044366870141
T_quant,113,1,2.317594204796478,0.048453491933169675
T_quant,113,2,2.548892153427005,0.08456767757275092
T_quant,113,4,3.8603347539901733,0.09326571955529618
T_quant,114,1,2.308465812820941,0.012850826726371242
T_quant,114,2,2.5412072357721627,0.06484735519134079
T_quant,114,4,3.906313026091084,0.12011179924677434
T_quant,115,1,2.329275965457782,0.06632087079595535
